Super Formula Light @ Imola - Corners 16, 17, & 1
InputTorque60Hz,InputTorque500Hz
2.4483836,2.0681632
2.4483836,2.2090771
2.4483836,2.3055103
2.4483836,2.384988
2.4483836,2.4543464
2.0848298,2.31566
2.0848298,2.2771263
2.0848298,2.2866414
2.0848298,2.3181634
2.0848298,2.333003
2.0848298,2.269979
2.0848298,2.1723583
2.0848298,2.082279
2.0848298,2.0835023
1.5291622,1.7877738
1.5291622,1.7565786
1.5291622,1.7514906
1.5291622,1.7652776
1.5291622,1.8270723
1.5291622,1.8016071
1.5291622,1.6849562
1.5291622,1.5254658
2.043103,1.4247276
2.043103,1.4137758
2.043103,1.436735
2.043103,1.5044547
2.043103,1.6456844
2.043103,1.8070021
2.043103,1.9537283
2.043103,2.0509217
1.7880957,2.1513157
1.7880957,2.1219897
1.7880957,2.0080876
1.7880957,1.8702163
1.7880957,1.7888159
1.7880957,1.7968093
1.7880957,1.8069474
1.7880957,1.7876949
1.0079894,1.6048145
1.0079894,1.6147298
1.0079894,1.624625
1.0079894,1.5877872
1.0079894,1.4567857
1.0079894,1.3238586
1.0079894,1.155315
1.0079894,1.0040077
1.0079894,1.0030255
1.0079894,1.0079894
1.384361,0.7796924
1.384361,0.71519905
1.384361,0.69002885
1.384361,0.71902657
1.384361,0.83742297
1.384361,1.0363762
1.384361,1.2297537
1.7225593,1.7057593
1.7225593,1.7627242
1.7225593,1.7094655
1.7225593,1.5952501
1.7225593,1.4819568
1.7225593,1.4978371
1.7225593,1.5989455
1.7225593,1.7259191
1.7225593,1.7239256
1.5350789,1.7630666
1.5350789,1.7505033
1.5350789,1.7344724
1.5350789,1.7021267
1.5350789,1.6243927
1.5350789,1.5906911
1.5350789,1.5629408
0.9731337,1.4807602
0.9731337,1.4245402
0.9731337,1.3609823
0.9731337,1.30419
0.9731337,1.2704707
0.9731337,1.188547
0.9731337,1.0781372
0.9731337,0.9705572
1.3245823,1.0783775
1.3245823,1.1514667
1.3245823,1.2253448
1.3245823,1.2678541
1.3245823,1.2315603
1.3245823,1.2001953
1.3245823,1.2340877
1.3245823,1.3267924
1.3245823,1.3245823
1.0623925,1.3301213
1.0623925,1.3404708
1.0623925,1.2663093
1.0623925,1.1039442
1.0623925,0.95100874
1.0623925,0.8912986
1.0623925,0.9446684
1.0623925,1.0655297
1.0623925,1.065897
2.3833728,1.1559278
2.3833728,1.3553956
2.3833728,1.6311815
2.3833728,1.924872
2.3833728,2.1707146
2.3833728,2.3322191
2.3833728,2.397444
2.4358606,2.337775
2.4358606,2.2660253
2.4358606,2.2303863
2.4358606,2.2551472
2.4358606,2.345356
2.4358606,2.4215784
2.4358606,2.4514766
2.4358606,2.4356391
2.4358606,2.4356992
0.98078287,2.1421082
0.98078287,1.887879
0.98078287,1.6472805
0.98078287,1.4312944
0.98078287,1.2012421
0.98078287,1.0174247
0.98078287,0.94446623
0.98078287,0.98129344
1.6279533,1.072151
1.6279533,1.2677745
1.6279533,1.4597768
1.6279533,1.6308601
1.6279533,1.7852061
1.6279533,1.8364775
1.6279533,1.7657914
1.6279533,1.6248577
1.6279533,1.626534
0.3181847,1.27089
0.3181847,0.85736084
0.3181847,0.48693258
0.3181847,0.23388472
0.3181847,0.15814543
0.3181847,0.18359363
0.3181847,0.25320277
0.19628952,0.416667
0.19628952,0.39838848
